"nsc","prefix","name","BR:BT-549","BR:HS 578T","BR:MCF7","BR:MDA-MB-231","BR:T-47D","CNS:SF-268","CNS:SF-295","CNS:SF-539","CNS:SNB-19","CNS:SNB-75","CNS:U251","CO:COLO 205","CO:HCC-2998","CO:HCT-116","CO:HCT-15","CO:HT29","CO:KM12","CO:SW-620","LC:A549/ATCC","LC:EKVX","LC:HOP-62","LC:HOP-92","LC:NCI-H226","LC:NCI-H23","LC:NCI-H322M","LC:NCI-H460","LC:NCI-H522","LE:CCRF-CEM","LE:HL-60(TB)","LE:K-562","LE:MOLT-4","LE:RPMI-8226","LE:SR","ME:LOX IMVI","ME:M14","ME:MALME-3M","ME:MDA-MB-435","ME:MDA-N","ME:SK-MEL-2","ME:SK-MEL-28","ME:SK-MEL-5","ME:UACC-257","ME:UACC-62","OV:IGROV1","OV:NCI/ADR-RES","OV:OVCAR-3","OV:OVCAR-4","OV:OVCAR-5","OV:OVCAR-8","OV:SK-OV-3","PR:DU-145","PR:PC-3","RE:786-0","RE:A498","RE:ACHN","RE:CAKI-1","RE:RXF 393","RE:SN12C","RE:TK-10","RE:UO-31"
33690,"S","1604NS79",6.825024,6.144195,7.190486,6.103306,NA,6.406377,6.557053,6.808371,NA,6.663594,6.418684,7.401728,6.46265,6.919829,5.598343,6.468704,6.679717,6.73978,6.177608,6.340922,6.460164,6.089189,NA,6.214017,6.209312,6.435955,6.794164,6.933712,7.198604,6.828713,6.250567,6.808883,7.276869,6.721684,7.181102,4,7.862605,NA,6.631331,NA,6.550647,4,6.74274,6.346031,4.774654,7.139122,6.346405,6.118627,6.323578,6.464698,6.477344,6.502799,6.236873,6.446078,5.85297,5.33524,NA,6.095398,NA,5.229948
33690,"S","1606RS33",6.396502,6.233273,6.46718,6.412228,4,6.177016,NA,6.518287,6.388147,6.322176,6.361509,6.592338,6.457219,6.458465,5.559467,6.49115,6.418243,6.3447,6.079093,5.951852,6.038231,4.207117,6.388129,6.261426,6.21446,6.454901,6.660997,6.408496,NA,6.469497,6.332517,6.272931,NA,6.20272,6.555301,4,6.589434,NA,6.48886,4,6.488069,4,6.271362,6.239465,4.915822,6.602573,4.612299,5.103448,6.337695,6.315129,6.391358,6.37126,6.175508,6.724031,5.310976,NA,6.419247,6.225453,4.185764,5.115902
33759,"S","1604NS79",5.590351,4.873159,5.809919,5.230331,5.660467,5.854515,5.459402,5.533606,5.248085,5.316372,5.717689,5.910986,5.741398,5.745398,6.249658,5.243758,5.704799,5.575537,5.369958,5.745695,5.803292,5.653935,5.730634,5.442053,5.262977,5.903128,5.663512,6.374052,5.893103,5.472415,6.258475,5.511983,5.611219,5.970568,5.610251,5.239877,5.270635,NA,5.367545,5.453882,5.584969,5.63305,5.839379,5.454864,5.848802,6.361448,6.089367,5.424575,5.861626,5.31989,5.596811,5.727147,5.60954,5.235185,5.625995,5.981079,5.723231,5.334451,NA,5.753699
35027,"S","1606NS35",5.994946,5.72857,5.901983,5.873065,6.028547,5.801826,5.857092,5.834108,5.887149,5.933987,6.001295,6.061444,5.863766,5.717313,5.58359,6.419355,5.950231,5.699633,5.695226,6.028834,5.720422,6.01864,5.840721,6.311156,5.004771,5.754645,6.177039,5.873115,6.375096,6.381665,5.930679,6.538181,6.694666,5.933221,6.078114,5.926881,5.929735,NA,5.840904,5.774148,5.975329,5.908926,5.930578,5.998637,4.825619,6.078115,6.288521,5.803374,5.985622,5.761594,5.655645,6.427021,5.828717,5.805072,5.68084,NA,6.132229,5.786856,6.026554,5.76435
35563,"S","1607NS38",5.700989,5.430313,6.276879,5.72072,5.926421,5.558168,4.712197,5.511955,5.463842,5.422581,6.132448,5.782299,4.770357,5.193498,5.687896,5.524796,4.974457,5.878893,4.658821,5.555237,4.869929,5.752722,4.660702,5.101626,4.766606,4.99955,6.435617,6.530081,5.62178,5.907426,5.802532,5.779493,6.525696,6.150769,5.596784,5.775437,5.468456,NA,5.591761,5.251638,5.614566,5.100534,5.460526,5.71548,5.08375,6.306309,5.78696,5.144231,5.469166,4.822497,5.418997,5.16548,5.346389,4.699604,5.732887,NA,5.850716,5.648537,5.770272,5.702784
35855,"S","1609NS79",5.866021,5.677711,NA,5.778384,5.659594,5.535766,5.860862,5.547629,5.562189,5.361622,5.588549,5.772775,5.486437,NA,5.791156,5.506161,5.525337,5.5332,5.709422,5.738349,5.648212,5.69322,5.568498,5.966466,5.618251,5.730554,5.605449,5.605332,5.62663,5.561363,5.488128,5.779975,5.848115,6.0594,5.990077,6.296592,6.460342,NA,5.740322,5.542837,6.413497,5.725779,5.884814,5.790341,5.595499,5.748851,5.847724,5.686534,5.565841,5.1856,5.803852,5.717532,5.536505,5.695364,5.666601,NA,5.526996,5.762108,5.139267,5.757369
36359,"S","1609NS79",5.952847,5.691469,NA,5.824781,5.963185,5.841018,5.752258,5.855187,5.950302,5.868211,6.225452,5.824368,5.797094,NA,4.926571,5.780553,5.834887,5.692219,5.432235,5.608329,5.783164,5.80177,5.830274,5.944389,5.54974,5.729905,5.819695,5.79926,6.054465,5.878568,5.852277,6.04108,6.120295,6.080346,5.828974,5.92263,5.794287,NA,5.77413,5.790563,5.899856,5.824086,5.812444,5.819517,4.700806,6.058167,6.007888,5.734873,5.526283,5.763293,5.834246,6.030236,5.696873,5.448626,5.308702,NA,5.771678,5.896358,5.655813,5.243693
36408,"S","1609NS79",7.507622,7.506009,NA,7.380833,7.174799,7.315041,7.58432,7.540997,7.360217,5.074176,7.453659,7.540667,7.396846,NA,7.500414,7.474501,7.514924,7.476627,7.457317,7.245817,7.31637,7.595168,7.010799,7.275465,NA,7.498719,7.745461,7.472422,7.652229,7.493465,7.415134,7.522385,7.648741,7.533834,7.58736,4,7.717624,NA,4.558824,4.883621,7.640067,4,7.223164,7.243037,7.566566,7.469034,7.083018,7.273162,7.442158,7.455831,7.384976,7.430575,7.466732,7.858114,7.356693,NA,7.160742,7.340197,4.123821,7.092742
36755,"S","1609NS79",6.648739,5.594149,NA,7.065391,6.464416,7.089188,7.105088,6.615051,6.532443,6.631663,7.045455,7.424671,7.024823,NA,7.262838,7.0716,7.12429,6.702586,6.648377,6.955435,6.886694,5.447494,6.560966,6.164227,7.175134,7.219138,6.345921,7.236515,6.952035,6.491963,7.181636,6.464718,7.221827,7.242031,7.034261,6.747148,6.293309,NA,6.371905,6.738953,6.912787,6.472679,6.61396,7.116562,6.794475,6.957413,7.07598,6.394703,6.838525,7.048,7.063999,6.76998,6.945413,5.859742,7.246381,NA,6.371287,6.658526,7.225688,7.428769
37248,"S","1609NS84",5.934896,5.270181,5.881076,5.681868,5.854035,5.820799,5.413396,5.803057,5.660158,4.876111,5.832761,NA,5.495363,6.4125,5.890289,5.802634,5.790666,5.809171,5.269605,5.485961,5.705095,5.774184,5.536695,5.743346,5.206871,5.683098,5.816279,5.974216,5.652705,NA,5.642295,NA,5.76414,6.152024,5.801185,5.803349,5.667858,NA,5.676333,5.578825,5.816588,5.520936,5.808456,5.785332,5.533127,5.849755,5.592137,5.683358,5.539216,4.552661,5.640524,5.695986,5.773296,4.781715,5.712093,NA,5.747104,5.508542,4.915192,5.683354
37249,"S","1609NS84",6.295987,5.831382,6.586107,6.436527,5.903947,6.56023,5.852683,6.4226,5.9831,5.644387,6.609775,NA,5.779106,6.8198,6.726994,6.408792,6.159594,6.622191,5.864062,5.822961,5.922654,5.779373,5.70649,6.009743,5.793046,6.433264,6.178283,6.645818,5.915952,NA,6.594665,NA,6.679916,6.733941,6.462701,6.458062,5.911654,NA,5.87314,5.854007,6.341805,5.946654,6.108214,6.222853,5.910465,6.561368,5.942028,5.898584,5.806044,4.79395,5.919976,5.921164,5.841941,4.943201,5.915734,NA,5.944584,5.872342,5.532378,5.898518
37249,"S","1705RS95",6.295476,6.143431,6.524797,6.293029,5.974392,6.385556,5.796606,6.441118,6.383266,5.897628,6.653651,6.552273,5.757525,6.784623,6.757336,6.526082,6.305956,6.660322,5.889358,5.879764,5.917116,5.936065,5.66733,5.977274,5.837417,6.402324,6.631802,6.65362,5.991102,6.557173,6.471711,6.57178,6.617848,6.510108,6.394684,6.494784,6.206839,NA,5.868902,5.978439,6.465646,5.781619,6.343419,6.528272,6.190899,6.548416,6.110063,5.99606,6.503004,5.332921,5.969224,6.091575,6.211089,NA,5.94915,5.944399,6.231152,5.875206,5.767804,5.916007
37261,"S","1609NS84",5.841447,5.228601,6.166989,5.949237,5.812128,5.845005,5.560591,5.801464,5.764974,4,5.87304,NA,5.749719,6.747452,6.343992,5.762998,5.828762,5.925402,5.367439,5.651925,5.636472,5.723885,5.503412,5.766404,5.714412,5.743956,5.842076,6.500752,5.67261,NA,5.861176,NA,5.869631,6.429121,6.001224,5.901152,5.765587,NA,5.663417,5.609618,5.884238,5.582787,5.850067,5.843673,5.567867,5.972853,5.804588,5.632808,5.475151,4.66208,5.560049,5.682649,5.651041,4.72703,5.828282,NA,5.849291,5.624295,5.471702,5.762418
37261,"S","1705RS95",5.864132,5.312067,5.813653,5.675284,5.752052,5.632087,5.338636,5.759574,5.723812,5.566248,5.834748,5.705139,5.742128,5.965196,5.9698,5.734984,5.780287,5.715788,5.427223,5.715518,5.611704,5.637328,5.501572,5.736515,5.648823,5.679586,5.823709,6.154773,5.693876,5.777728,5.820167,5.776863,6.152157,5.78237,5.820958,5.81327,5.743974,NA,5.554075,5.723962,5.839408,5.528632,5.780128,5.844909,5.52443,5.887205,5.890559,5.654523,5.524062,4.829436,5.530335,5.661027,5.706831,NA,5.786361,5.789426,5.838043,5.6316,5.288949,5.352729
37600,"S","1609NS84",5.59982,5.64276,6.22322,5.810973,5.788897,5.80353,5.431571,5.753669,5.714265,4.849628,5.796732,NA,5.681537,6.131422,5.817182,5.763592,5.733438,6.31124,4.754061,5.708585,5.846651,5.770655,6.138181,5.796815,5.069466,5.722885,5.734405,6.235264,5.727977,NA,5.908692,NA,6.58676,5.897261,5.705421,5.711227,5.755117,NA,5.718519,5.580497,5.751123,5.758922,5.882478,5.939927,5.696916,5.787308,5.873834,5.764133,5.710811,4.851019,5.703353,5.760732,5.734006,5.777825,5.814925,NA,5.900311,5.737583,5.71073,5.818319
37876,"S","1609NS88",5.709178,5.687545,6.411252,6.042028,5.867828,5.880745,5.767769,5.804064,6.026456,5.821124,6.165856,6.421022,5.898046,6.421693,5.263989,6.417658,6.017078,6.274272,6.410833,5.637402,6.19802,6.242593,5.992397,5.98997,6.069836,6.289434,6.418952,6.031273,5.67021,6.1515,6.422353,5.688859,6.280411,6.091466,5.79585,5.955458,5.799825,NA,5.898814,5.697573,5.73148,5.623568,5.72305,5.750149,4.473824,5.713526,5.852656,6.016554,5.942062,6.005319,5.943867,5.83054,5.752034,5.859722,NA,NA,5.881034,6.286461,5.76769,5.578333
37888,"S","1609NS88",5.791579,5.828601,6.82464,6.564353,5.710369,5.841873,5.836717,5.746534,5.802334,5.708311,5.838005,6.773514,6.413752,6.77106,6.781074,6.684784,6.353019,6.644211,6.508397,6.659387,5.736533,6.737226,5.674337,6.610606,6.001669,6.30202,6.701008,6.653626,6.532534,6.579125,6.676436,5.721412,6.597837,6.751793,5.864204,6.642933,6.71489,NA,5.819586,5.764242,5.932152,6.367606,5.806921,6.685599,5.90836,6.758318,6.893159,5.833844,6.729214,5.771467,6.681226,5.975475,5.873239,5.758867,NA,NA,5.956878,6.728177,5.683167,6.114973
37889,"S","1609NS88",5.802213,5.70357,6.771754,5.997426,6.613722,5.762402,5.766497,5.762381,5.773386,5.761966,5.780838,6.699936,5.857772,6.757472,5.842494,6.555299,5.94849,6.647101,5.715402,5.800396,5.704847,5.892363,5.676357,5.852926,5.854756,5.767595,6.709233,6.617879,6.613115,6.594649,6.698034,5.697826,6.077502,6.747718,5.780322,5.916214,5.765494,NA,5.712625,5.74983,5.80074,5.708503,5.77012,6.159388,5.292699,6.759102,6.855701,5.802255,6.39352,5.785639,5.781751,5.868802,5.871514,5.628681,NA,NA,5.894215,6.769607,5.636292,5.867101
37889,"S","1902RS47",5.780521,5.773213,6.740886,6.585854,6.744382,6.210417,5.866018,5.795461,5.83715,5.818577,6.647291,6.722976,6.580225,6.717949,6.4087,6.637679,6.287396,6.720682,5.924281,6.518506,5.853591,5.862679,5.728786,6.635703,6.442081,5.988095,6.830143,6.545742,6.612744,6.5285,6.603482,NA,NA,6.741757,5.81103,6.153442,6.627573,NA,5.763574,5.779366,5.93858,6.152826,5.833109,6.740514,5.671645,6.771936,6.879483,5.90447,6.649781,5.776549,6.516937,6.445412,6.488633,5.843847,6.02617,5.96904,5.972981,6.7969,5.793255,5.964895
37895,"S","1609NS88",4.437924,4.08992,5.811446,5.523199,5.766565,4.638356,4,4.605121,4.279978,4,4.615502,5.750455,4.666785,5.822682,5.740687,5.711572,4.473124,5.78769,4,4.964156,4.179452,5.795634,4.743613,4.817986,4.368724,4.268013,5.782456,5.520946,5.776431,5.645991,5.726524,4,5.29051,5.751893,4,5.211356,4.555799,NA,4.56489,4,4,4,4,5.722942,4.280446,5.919233,5.831367,4.592767,5.094233,4,4.551538,4.337336,5.399491,4,NA,NA,4.884096,5.771672,4.667716,5.825345
37895,"S","1902RS47",4.931358,4.969299,6.773309,5.788059,6.415548,5.382466,4.830313,4.967496,4.928869,4.80891,5.370411,6.385369,5.81494,6.749195,6.405933,6.449777,4.885797,6.707265,4.649397,5.583088,4.635406,5.883809,4.508783,5.560449,4.920784,4.843154,6.816405,6.50902,6.586751,6.564709,6.590583,NA,NA,6.703137,5.137056,5.748249,5.496396,NA,4.868318,4.044419,5.643111,5.446571,4.933767,6.670504,4.938901,6.785625,6.818267,5.392177,5.666747,4.642878,5.803977,5.677067,6.172759,4.836151,6.306135,5.941804,5.926499,6.712211,5.815893,6.441826
37896,"S","1812RS25",5.787686,5.785266,6.780194,5.948046,6.775996,5.828697,5.711565,5.763886,5.759245,5.876065,5.843373,6.720924,5.816789,6.747614,6.710897,6.703154,5.862703,6.747897,5.778447,5.810214,5.743492,6.302752,5.870805,6.476294,5.738658,5.918615,6.79282,6.520884,6.405684,6.664121,6.603851,6.395458,6.561073,6.712951,5.833996,5.875153,5.851611,NA,5.833749,5.748848,5.80898,5.867915,5.797101,6.236378,5.668759,6.784476,6.815531,5.72958,6.41732,5.511225,6.459147,5.935719,5.895093,5.836453,6.759968,5.873219,5.892052,6.157609,5.981425,5.901963
37898,"S","1609NS88",5.784409,5.668968,7.22928,6.644779,6.722521,5.768143,5.773624,5.83992,5.776583,5.674628,5.859694,6.636662,5.896351,6.762352,6.534297,6.528251,5.933525,6.694515,5.683122,6.336757,5.71978,6.728794,5.664822,6.501918,5.475694,5.741534,6.748764,6.563954,6.691391,6.838277,6.681733,6.442027,6.623551,6.744427,5.959655,6.707825,6.362353,NA,5.965858,6.211482,6.235184,6.249619,5.940882,6.748023,5.57978,6.76248,6.779965,5.753996,5.965154,4.966772,6.491849,5.741354,6.652593,5.761662,NA,NA,6.591563,6.747927,6.721168,6.770415
37898,"S","1812RS25",5.746726,5.793216,6.891563,5.889994,6.739672,5.772393,5.482028,5.740336,5.754689,5.756127,5.807577,6.541553,5.789162,6.726877,6.376754,6.648279,5.821665,6.675119,5.637847,5.863865,5.635016,6.743619,5.821409,6.47966,5.457834,5.869152,6.677565,6.621185,6.124355,6.742589,6.505124,6.586775,6.700802,6.695144,5.92675,6.412022,5.990805,NA,5.940549,5.765712,5.967493,5.983663,5.898601,6.508456,5.646588,6.726382,6.760451,5.717571,5.928402,4.92929,6.382173,5.896712,5.967531,5.810669,6.660054,5.840948,6.3,5.992141,6.540702,5.835982
37900,"S","1609NS88",5.835333,5.503249,5.782644,5.75041,5.839419,5.714235,5.708322,5.775218,5.466348,4.955422,5.674458,5.682811,5.676481,5.818535,5.77275,5.672515,5.723039,5.664202,5.265291,5.743491,5.44489,5.829624,5.654655,5.757132,4.90368,5.347569,5.971758,6.322265,6.160852,5.682262,6.387157,5.62969,5.667969,5.858253,5.758323,5.73364,5.685692,NA,5.638721,5.776264,5.737563,5.706789,5.74271,5.856684,5.493492,5.815104,5.888866,5.750686,5.69159,4.904134,5.753842,5.774413,5.764615,5.078019,NA,NA,5.717766,5.763389,5.652873,5.831371
37901,"S","1609NS88",5.819605,5.63325,6.889594,6.527735,6.682619,5.763443,5.76348,5.785551,5.740277,5.802444,5.803461,6.361351,5.84391,6.729314,6.173168,6.479094,5.94459,6.658255,5.686656,5.995319,5.697064,6.675042,5.609958,6.403796,5.543739,5.74115,6.73303,6.519061,6.53256,6.559248,6.59335,5.901939,6.522668,6.753145,5.943942,6.587351,6.140661,NA,5.932438,5.819089,6.196489,6.124117,5.874611,6.759964,5.536912,6.743856,6.60753,5.737573,5.816148,5.279075,6.30158,5.795309,6.295714,5.746131,NA,NA,6.27854,6.707722,6.392936,5.897722
37901,"S","1902RS47",5.790392,5.674671,6.735039,5.839253,6.547584,5.773543,5.759631,5.705727,5.757731,5.745984,5.831708,5.805534,5.899597,6.357058,5.907882,6.02439,5.812823,6.461276,5.755277,5.853565,5.730247,5.798243,4.855037,5.947009,5.568127,5.749771,6.764178,6.27155,6.291543,6.465276,5.982912,NA,NA,6.761966,5.809239,5.867882,5.823255,NA,5.699677,5.714579,5.803104,5.928274,5.776053,6.55899,5.624798,6.705926,6.723418,5.735398,5.79234,5.248998,5.930963,5.810401,5.93917,5.849268,5.750801,5.838466,5.827174,6.216704,5.768204,5.778898
39356,"S","1609NS88",5.602658,5.540145,5.82967,5.714328,5.607778,5.55923,5.512967,5.610499,5.421557,4.685338,5.574472,5.730555,5.611543,5.752066,5.778569,5.536425,5.52346,5.655109,5.465101,5.581044,5.420643,5.65255,4.762793,5.771103,5.612594,5.520372,5.705368,5.475799,5.649081,5.573931,5.571802,5.420425,5.681758,5.774194,5.821502,5.789388,5.759132,NA,5.656516,5.668492,5.929895,5.631535,5.703886,5.753811,5.391982,5.76786,5.826371,5.314611,5.522191,4.734419,5.773974,5.667808,5.335533,4.70756,NA,NA,4.971959,5.819683,4.746424,5.90293
39575,"S","1610NS91",5.658002,5.037997,5.628612,5.78739,5.861231,5.749354,4.979941,5.77079,5.791613,5.730176,5.76696,NA,4.807888,5.890505,5.844044,5.721299,5.684621,5.79899,4.991841,5.624463,5.701139,5.713957,5.31685,5.619633,4.934454,5.509507,5.759641,6.10282,5.642536,5.525719,5.739,5.736901,5.777045,5.985871,5.513384,5.755591,5.455854,NA,5.310752,5.412725,5.80873,5.515909,5.562615,5.797108,5.554195,5.768744,5.710716,5.665869,5.640406,4.977765,5.742921,5.489136,5.691082,4.849983,NA,NA,5.80885,5.807622,5.71874,5.857462
41140,"S","1612NS22",4.751256,5.355876,5.484074,5.758423,4.525722,5.005304,5.202542,5.6873,5.557442,5.835577,5.618046,5.405793,4.953839,5.489596,5.568072,5.768811,5.1696,5.632993,5.539383,4.969108,5.56887,5.668451,5.746128,4.856956,5.248788,5.689826,5.045419,5.498311,4.937695,NA,5.631184,5.634372,5.328243,5.552717,5.509099,5.721618,5.54868,NA,4.662351,5.716589,5.444359,5.682517,5.507773,5.68913,5.727597,5.335309,5.712151,5.791497,5.691073,5.477178,5.114874,5.576445,5.818113,5.274759,5.845217,NA,5.804978,5.688135,5.527454,5.848212
41880,"S","1612NS22",5.818934,5.607645,6.551253,6.592678,6.698847,5.760629,5.694558,5.732908,5.765768,5.750064,5.945057,6.697165,5.656527,6.515742,6.67925,6.579483,5.688777,6.718589,5.739378,5.912334,5.638401,6.734514,6.528825,5.869964,5.463404,5.72921,6.779974,6.807476,6.671054,NA,6.746723,6.582417,6.488302,6.718636,6.536913,6.72607,6.059351,NA,5.704399,6.415552,5.813779,5.981664,6.283737,6.174458,6.04469,6.657732,6.570604,5.83195,6.464861,5.582015,6.096301,5.800251,6.625422,5.709101,6.781127,NA,6.726199,6.399734,6.654774,6.812496
43223,"S","1612NS28",5.709861,5.80252,6.321594,5.747003,5.699439,5.755084,5.48048,5.782388,5.920167,5.906248,6.355204,5.668734,5.680996,5.467652,5.797176,5.582224,5.555349,5.758569,4.890013,5.655046,5.737073,5.770791,5.457773,5.576266,5.51753,5.689029,6.306857,5.880585,5.710284,5.952593,5.751715,5.743245,6.062745,5.849251,5.673627,5.771653,5.743932,NA,5.706516,5.803452,5.813019,4.998777,5.790817,5.833128,5.513372,5.923008,5.636824,5.552767,5.556124,5.390132,5.557825,5.664949,5.772379,5.578255,5.41682,NA,5.837793,5.7942,5.537349,5.333575
45565,"S","1704NS80",6.046137,4.906448,5.822831,5.602206,5.793837,5.788999,5.633621,6.147527,5.194704,5.006799,4.981364,5.096273,5.598867,5.701878,6.068114,5.542965,5.526248,5.822074,5.670646,5.604612,5.569194,5.15692,4.736973,5.386954,5.596609,5.705204,6.07997,6.420912,6.436803,6.211004,6.454653,5.667979,5.746697,6.545836,5.520851,4.934825,5.529167,NA,5.640756,5.769055,5.677979,5.37399,6.058634,5.456327,5.434783,5.767733,5.074446,5.38144,5.49498,5.483057,5.680473,5.548416,5.879828,5.034968,5.825419,5.839622,4.846134,5.403198,5.703625,6.21447
45831,"S","1704NS87",5.698745,5.692078,5.804749,5.821243,5.85027,5.799149,5.44075,5.768541,5.848801,5.788039,5.807761,5.830113,5.802329,5.828729,4.842706,5.823159,5.810651,5.784007,5.295608,NA,5.63662,5.908823,5.747655,5.840129,5.407993,5.745427,5.809828,5.881309,6.438077,6.014838,5.932795,6.18128,5.930124,5.918802,5.847701,5.890673,5.875248,NA,5.799576,5.805966,6.286308,5.819927,5.898945,5.87623,4.667572,5.874087,6.166667,5.413023,5.712731,5.566421,5.434261,5.891306,5.820402,5.681387,4.929643,5.460064,5.847581,5.805076,5.548942,4.84667
48269,"S","1704NS90",5.931034,6.088889,5.942447,5.487529,5.17381,5.499487,6.453642,5.883918,5.599299,6.365128,5.538189,5.719318,5.475575,5.502814,5.566408,5.518421,5.46544,5.680331,5.576461,5.022595,5.782143,5.337189,5.926163,5.377078,5.343909,6.202056,6.559825,NA,5.65999,6.096358,5.371873,5.432062,5.436655,5.64902,6.044071,5.184267,6.647081,NA,5.604633,5.414982,5.635906,4,6.330895,5.836116,6.191643,6.154,5.570122,5.274,5.476952,5.985524,5.538316,5.65425,5.502261,NA,6.106445,6.265364,6.482564,5.314696,5.008605,5.350928
48888,"S","1704NS90",5.916115,5.49735,6.34357,5.958884,5.44957,5.958932,6.237359,6.318497,5.967391,5.600546,6.211846,5.692973,5.530698,6.45132,6.39613,6.254956,6.038609,6.132801,6.318462,5.830391,6.192524,5.069679,5.823536,5.548739,5.908004,6.432618,5.609523,6.418938,6.357525,6.512393,6.248625,5.471313,6.589151,6.270586,6.41085,6.121545,5.808906,NA,5.453947,6.187607,5.994903,5.995197,6.353202,6.286441,5.992625,6.291864,6.425753,5.491765,6.312062,5.552707,6.228884,6.177614,6.28008,NA,6.182579,5.648975,5.818184,5.861943,5.421761,6.350484
48888,"S","1908RS55",5.754022,5.604457,6.286578,5.772507,5.576962,5.782223,6.143758,5.902048,5.511623,5.529588,6.234825,5.575984,5.384776,6.32005,6.343043,5.8195,6.07833,5.806183,6.289243,5.936152,5.714078,5.22651,5.762035,5.889463,5.747714,6.3867,5.734891,6.394378,5.624066,6.316692,6.270909,5.604273,6.516512,6.217826,6.269571,5.827516,5.342702,NA,5.723346,5.689358,6.175645,5.73419,6.199234,6.247604,6.047395,6.369546,6.277552,5.281667,6.227244,5.482586,6.17722,6.300255,5.548818,5.610465,6.13087,5.905759,5.888726,6.022843,5.33953,6.070086
76885,"S","1706NS22",5.801604,5.641706,6.158578,5.721802,5.76344,5.829406,5.791255,5.790979,5.735542,5.915808,5.835114,5.478136,5.234872,5.838749,5.754057,5.458681,5.484529,5.808242,5.415446,5.802094,5.878735,5.767747,5.118592,5.871555,4.913052,5.909499,6.273364,5.923919,5.977096,6.358339,5.99374,5.742365,6.137086,6.008318,5.768282,5.770254,6.079206,NA,5.78853,5.768994,5.799964,5.812729,5.833645,5.894211,5.639905,5.840548,5.886253,5.688557,5.779776,5.370276,5.801884,5.653176,5.749731,4.997088,5.890381,5.797336,5.778,5.828,4.806804,5.933359
89400,"S","1904RS85",5.82127,5.704021,6.685766,6.386364,5.769435,6.35,5.813749,6.48711,6.400935,5.742528,6.468209,5.711906,5.75647,6.484141,6.498297,5.514366,6.226022,6.489172,6.363398,5.884418,6.417771,5.867675,5.808078,6.521479,5.799683,6.452605,6.016952,6.051687,5.727393,6.446304,5.998082,6.517323,6.38749,6.728326,6.459891,6.08214,6.755438,NA,5.714766,5.705799,6.746528,5.936718,6.582725,6.00623,6.474418,6.56147,6.556386,5.78685,6.428033,NA,6.415609,6.403037,5.767007,5.79973,6.47965,5.886718,5.854867,6.48731,5.747375,6.488895
99300,"S","1902NS64",5.213123,4.727691,4.393073,4.821068,4.799604,4.81055,4.369079,4.940893,4.105191,4.851727,4.427043,4.127175,4.149687,4.809462,4.549855,4.365271,4.784509,4.470699,4.049444,4.377366,4.270132,4.583179,4.311585,4.173007,4,4.408415,5.642025,5.554039,5.591884,4.987048,5.295351,5.504917,5.082994,4.836915,NA,4.666413,4.65816,NA,4.446066,4.104058,4.234461,4.106557,4.557658,4.490316,4.634171,5.105713,4.883027,4.52284,4.55032,4.190719,4.09316,4.978092,4.912216,4,4.807922,4.481436,4.776964,4.728577,4.745976,4.964996
99310,"S","1902NS64",4.963129,4.812461,4.606162,4.885109,4.847357,4.850196,4.684914,4.81134,4.733048,4.875347,4.73262,4.522032,4.735147,4.83202,4.784739,4.793913,4.668835,4.665231,4.54353,4.742988,4.594154,5.332981,4.761509,4.762008,4.737617,4.76233,5.247583,5.388088,5.452459,4.827999,4.762462,4.978563,4.822569,4.892939,NA,4.780032,4.711031,NA,4.886695,4.758726,4.76842,4.731307,4.865479,4.75098,4.71484,4.812312,4.828359,4.700314,4.53508,4.458075,4.659498,4.796541,4.756252,4.815092,4.690987,4.671965,4.968796,4.844266,5.835637,4.822904
148596,"S","1706NS22",5.808974,5.655852,5.76089,5.847674,5.833144,5.717375,5.791483,5.782197,5.72207,5.864571,5.755237,5.67663,5.556605,5.745632,5.719929,5.588873,5.583939,5.733747,5.650442,5.834573,5.770845,5.88568,4.787317,5.827408,5.757087,5.73607,5.723697,5.941248,6.346032,5.893381,5.899193,5.679955,5.662862,5.814593,5.748618,5.743133,5.872119,NA,5.711644,5.697513,5.792081,5.707026,5.794893,5.442328,5.665905,5.862905,5.846635,5.308313,5.5387,5.401396,5.766036,5.610368,5.644321,4.856828,5.812843,5.680963,5.784254,5.802336,5.561073,5.90593
